id,label,community
4798,Misinformation,11
4799,Misinformation,10
4800,Reliable,28
4801,Misinformation,13
4802,Reliable,13
4803,Misinformation,11
4804,Reliable,3
4805,Reliable,28
4806,Reliable,28
4807,Reliable,26
4808,Reliable,26
4809,Reliable,26
4810,Reliable,21
4811,Reliable,13
4812,Misinformation,28
4813,Misinformation,25
4814,Misinformation,1
4815,Misinformation,5
4816,Reliable,5
4817,Misinformation,28
4818,Misinformation,26
4819,Misinformation,28
4820,Reliable,28
4821,Misinformation,1
4822,Reliable,28
4823,Misinformation,11
4824,Misinformation,1
4825,Misinformation,28
4826,Reliable,13
4827,Reliable,26
4828,Misinformation,11
4829,Reliable,13
4830,Reliable,3
4831,Reliable,28
4832,Reliable,25
4833,Misinformation,1
4834,Reliable,13
4835,Misinformation,11
4836,Misinformation,5
4837,Misinformation,5
4838,Misinformation,1
4839,Reliable,13
4840,Misinformation,5
4841,Reliable,28
4842,Reliable,10
4843,Reliable,28
4844,Misinformation,5
4845,Reliable,28
4846,Misinformation,5
4847,Misinformation,28
4848,Reliable,26
4849,Reliable,28
4850,Reliable,3
4851,Misinformation,5
4852,Reliable,21
4853,Misinformation,11
4854,Reliable,28
4855,Misinformation,10
4856,Misinformation,28
4857,Reliable,28
4858,Reliable,3
4859,Misinformation,25
4860,Reliable,13
4861,Reliable,10
4862,Misinformation,29
4863,Misinformation,26
4864,Misinformation,5
4865,Reliable,26
4866,Misinformation,10
4867,Reliable,26
4868,Reliable,3
4869,Reliable,10
4870,Reliable,28
4871,Misinformation,28
4872,Reliable,26
4873,Reliable,28
4874,Misinformation,28
4875,Misinformation,5
4876,Reliable,26
4877,Reliable,28
4878,Reliable,28
4879,Misinformation,5
4880,Misinformation,28
4881,Misinformation,5
4882,Reliable,28
4883,Reliable,3
4884,Reliable,13
4885,Reliable,13
4886,Reliable,13
4887,Reliable,28
4888,Reliable,26
4889,Reliable,26
4890,Misinformation,28
4891,Reliable,26
4892,Reliable,3
4893,Reliable,13
4894,Reliable,28
4895,Misinformation,10
4896,Reliable,28
4897,Reliable,5
4898,Reliable,26
4899,Misinformation,5
4900,Reliable,11
4901,Misinformation,5
4902,Misinformation,1
4903,Reliable,28
4904,Misinformation,5
4905,Reliable,13
4906,Misinformation,3
4907,Reliable,5
4908,Reliable,25
4909,Misinformation,10
4910,Reliable,28
4911,Reliable,3
4912,Misinformation,5
4913,Misinformation,10
4914,Misinformation,11
4915,Reliable,13
4916,Misinformation,30
4917,Misinformation,25
4918,Reliable,13
4919,Reliable,28
4920,Misinformation,30
4921,Reliable,3
4922,Reliable,13
4923,Reliable,3
4924,Misinformation,29
4925,Reliable,13
4926,Reliable,28
4927,Misinformation,5
4928,Reliable,26
4929,Misinformation,5
4930,Reliable,26
4931,Misinformation,3
4932,Reliable,10
4933,Misinformation,11
4934,Misinformation,28
4935,Misinformation,5
4936,Misinformation,28
4937,Misinformation,10
4938,Reliable,13
4939,Reliable,26
4940,Reliable,28
4941,Misinformation,11
4942,Reliable,13
4943,Misinformation,1
4944,Misinformation,11
4945,Reliable,13
4946,Misinformation,11
4947,Misinformation,1
4948,Reliable,30
4949,Misinformation,29
4950,Reliable,10
4951,Misinformation,11
4952,Misinformation,28
4953,Reliable,10
4954,Misinformation,28
4955,Misinformation,11
4956,Reliable,28
4957,Reliable,25
4958,Reliable,1
4959,Reliable,10
4960,Reliable,28
4961,Misinformation,11
4962,Reliable,11
4963,Misinformation,11
4964,Misinformation,21
4965,Reliable,26
4966,Reliable,11
4967,Misinformation,5
4968,Misinformation,10
4969,Reliable,26
4970,Misinformation,3
4971,Misinformation,1
4972,Reliable,26
4973,Misinformation,29
4974,Reliable,26
4975,Reliable,13
4976,Reliable,28
4977,Reliable,26
4978,Misinformation,11
4979,Reliable,28
4980,Misinformation,5
4981,Reliable,13
4982,Reliable,26
4983,Reliable,26
4984,Misinformation,1
4985,Misinformation,25
4986,Misinformation,29
4987,Reliable,21
4988,Reliable,13
4989,Reliable,28
4990,Misinformation,28
4991,Reliable,25
4992,Misinformation,11
4993,Misinformation,28
4994,Reliable,10
4995,Misinformation,28
4996,Misinformation,11
4997,Misinformation,5
4998,Reliable,26
4999,Misinformation,28
5000,Misinformation,5
5001,Reliable,28
5002,Reliable,13
5003,Misinformation,5
5004,Misinformation,11
5005,Misinformation,28
5006,Misinformation,28
5007,Misinformation,28
5008,Reliable,28
5009,Reliable,28
5010,Misinformation,28
5011,Misinformation,25
5012,Misinformation,5
5013,Reliable,13
5014,Reliable,13
5015,Misinformation,5
5016,Reliable,26
5017,Misinformation,11
5018,Misinformation,1
5019,Misinformation,10
5020,Reliable,13
5021,Reliable,13
5022,Misinformation,5
5023,Reliable,13
5024,Misinformation,30
5025,Reliable,13
5026,Misinformation,28
5027,Misinformation,11
5028,Reliable,13
5029,Reliable,26
5030,Misinformation,28
5031,Misinformation,30
5032,Misinformation,11
5033,Misinformation,11
5034,Misinformation,5
5035,Misinformation,28
5036,Reliable,25
5037,Reliable,13
5038,Reliable,26
5039,Misinformation,25
5040,Reliable,28
5041,Reliable,28
5042,Reliable,13
5043,Reliable,13
5044,Misinformation,5
5045,Misinformation,3
5046,Reliable,26
5047,Reliable,13
5048,Reliable,26
5049,Misinformation,28
5050,Misinformation,5
5051,Reliable,28
5052,Misinformation,5
5053,Misinformation,10
5054,Reliable,28
5055,Misinformation,5
5056,Reliable,21
5057,Reliable,10
5058,Reliable,13
5059,Reliable,28
5060,Misinformation,1
5061,Reliable,13
5062,Misinformation,28
5063,Misinformation,5
5064,Misinformation,11
5065,Misinformation,26
5066,Reliable,26
5067,Misinformation,1
5068,Reliable,26
5069,Misinformation,28
5070,Misinformation,10
5071,Misinformation,29
5072,Misinformation,26
5073,Misinformation,5
5074,Reliable,28
5075,Reliable,13
5076,Misinformation,5
5077,Reliable,26
5078,Reliable,5
5079,Reliable,30
5080,Reliable,26
5081,Misinformation,28
5082,Misinformation,28
5083,Misinformation,25
5084,Reliable,28
5085,Misinformation,28
5086,Misinformation,11
5087,Reliable,28
5088,Misinformation,28
5089,Misinformation,29
5090,Reliable,28
5091,Reliable,21
5092,Misinformation,11
5093,Reliable,11
5094,Reliable,28
5095,Misinformation,5
5096,Misinformation,11
5097,Reliable,13
5098,Reliable,28
5099,Reliable,28
5100,Reliable,13
5101,Reliable,13
5102,Reliable,3
5103,Reliable,28
5104,Misinformation,5
5105,Reliable,28
5106,Reliable,28
5107,Misinformation,28
5108,Reliable,13
5109,Misinformation,28
5110,Reliable,28
5111,Reliable,28
5112,Reliable,30
5113,Misinformation,10
5114,Reliable,13
5115,Misinformation,11
5116,Misinformation,11
5117,Reliable,26
5118,Reliable,5
5119,Reliable,5
5120,Misinformation,11
5121,Reliable,28
5122,Misinformation,1
5123,Misinformation,5
5124,Misinformation,5
5125,Reliable,26
5126,Misinformation,29
5127,Misinformation,1
5128,Reliable,28
5129,Misinformation,29
5130,Reliable,28
5131,Misinformation,5
5132,Misinformation,11
5133,Misinformation,11
5134,Misinformation,5
5135,Misinformation,5
5136,Reliable,13
5137,Reliable,26
5138,Misinformation,5
5139,Reliable,28
5140,Reliable,26
5141,Misinformation,11
5142,Misinformation,11
5143,Misinformation,3
5144,Reliable,26
5145,Reliable,13
5146,Reliable,13
5147,Misinformation,5
5148,Reliable,3
5149,Reliable,26
5150,Misinformation,28
5151,Misinformation,28
5152,Reliable,26
5153,Misinformation,13
5154,Misinformation,11
5155,Reliable,3
5156,Misinformation,1
5157,Reliable,13
5158,Misinformation,28
5159,Misinformation,10
5160,Misinformation,5
5161,Reliable,13
5162,Reliable,28
5163,Reliable,28
5164,Reliable,28
5165,Misinformation,1
5166,Misinformation,28
5167,Reliable,30
5168,Reliable,10
5169,Misinformation,25
5170,Misinformation,5
5171,Reliable,26
5172,Misinformation,30
5173,Misinformation,3
5174,Reliable,28
5175,Reliable,28
5176,Misinformation,1
5177,Misinformation,1
5178,Misinformation,21
5179,Reliable,13
5180,Misinformation,5
5181,Reliable,13
5182,Reliable,11
5183,Reliable,30
5184,Misinformation,1
5185,Misinformation,29
5186,Reliable,28
5187,Reliable,26
5188,Misinformation,28
5189,Misinformation,29
5190,Reliable,28
5191,Misinformation,26
5192,Misinformation,11
5193,Misinformation,11
5194,Reliable,28
5195,Reliable,13
5196,Reliable,28
5197,Misinformation,28
5198,Reliable,11
5199,Reliable,3
5200,Misinformation,10
5201,Reliable,21
5202,Reliable,5
5203,Reliable,13
5204,Reliable,10
5205,Misinformation,1
5206,Misinformation,5
5207,Reliable,13
5208,Misinformation,28
5209,Reliable,25
5210,Misinformation,26
5211,Misinformation,28
5212,Reliable,30
5213,Misinformation,1
5214,Misinformation,5
5215,Misinformation,21
5216,Reliable,28
5217,Misinformation,11
5218,Reliable,13
5219,Reliable,26
5220,Misinformation,21
5221,Misinformation,28
5222,Misinformation,28
5223,Misinformation,1
5224,Misinformation,13
5225,Misinformation,11
5226,Reliable,13
5227,Misinformation,1
5228,Misinformation,11
5229,Misinformation,10
5230,Misinformation,28
5231,Misinformation,28
5232,Misinformation,11
5233,Misinformation,11
5234,Misinformation,13
5235,Misinformation,10
5236,Misinformation,11
5237,Misinformation,13
5238,Reliable,25
5239,Misinformation,25
5240,Misinformation,10
5241,Reliable,26
5242,Misinformation,28
5243,Misinformation,5
5244,Misinformation,5
5245,Misinformation,25
5246,Reliable,13
5247,Reliable,13
5248,Misinformation,10
5249,Reliable,26
5250,Misinformation,28
5251,Misinformation,10
5252,Misinformation,10
5253,Reliable,26
5254,Misinformation,10
5255,Reliable,13
5256,Reliable,26
5257,Reliable,10
5258,Reliable,13
5259,Misinformation,28
5260,Misinformation,5
5261,Reliable,30
5262,Reliable,26
5263,Misinformation,5
5264,Misinformation,3
5265,Misinformation,25
5266,Misinformation,10
5267,Misinformation,5
5268,Misinformation,5
5269,Misinformation,5
5270,Reliable,30
5271,Reliable,28
5272,Misinformation,13
5273,Reliable,28
5274,Misinformation,10
5275,Reliable,28
5276,Misinformation,25
5277,Misinformation,25
5278,Reliable,28
5279,Reliable,21
5280,Reliable,3
5281,Reliable,11
5282,Reliable,26
5283,Misinformation,11
5284,Reliable,30
5285,Misinformation,25
5286,Reliable,1
5287,Reliable,28
5288,Reliable,11
5289,Reliable,26
5290,Reliable,28
5291,Misinformation,5
5292,Reliable,28
5293,Misinformation,11
5294,Misinformation,28
5295,Reliable,28
5296,Misinformation,28
5297,Reliable,21
5298,Reliable,26
5299,Reliable,10
5300,Misinformation,1
5301,Reliable,11
5302,Reliable,13
5303,Misinformation,10
5304,Misinformation,10
5305,Reliable,13
5306,Reliable,5
5307,Misinformation,5
5308,Misinformation,5
5309,Reliable,10
5310,Misinformation,28
5311,Reliable,30
5312,Misinformation,11
5313,Reliable,10
5314,Reliable,28
5315,Misinformation,25
5316,Reliable,26
5317,Reliable,13
5318,Reliable,28
5319,Reliable,13
5320,Reliable,28
5321,Reliable,13
5322,Reliable,13
5323,Reliable,28
5324,Reliable,28
5325,Reliable,13
5326,Reliable,13
5327,Reliable,28
5328,Reliable,10
5329,Reliable,13
5330,Reliable,26
5331,Reliable,28
5332,Misinformation,10
5333,Reliable,13
5334,Reliable,3
5335,Misinformation,10
5336,Reliable,28
5337,Misinformation,11
5338,Misinformation,28
5339,Reliable,28
5340,Misinformation,11
5341,Misinformation,11
5342,Reliable,3
5343,Reliable,26
5344,Reliable,26
5345,Reliable,28
5346,Reliable,26
5347,Reliable,11
5348,Misinformation,28
5349,Misinformation,29
5350,Misinformation,25
5351,Misinformation,10
5352,Misinformation,28
5353,Reliable,26
5354,Reliable,28
5355,Reliable,5
5356,Reliable,26
5357,Reliable,13
5358,Reliable,5
5359,Misinformation,28
5360,Misinformation,28
5361,Reliable,28
5362,Reliable,13
5363,Reliable,26
5364,Misinformation,3
5365,Reliable,28
5366,Misinformation,13
5367,Reliable,26
5368,Misinformation,25
5369,Misinformation,10
5370,Reliable,28
5371,Misinformation,1
5372,Reliable,11
5373,Misinformation,29
5374,Reliable,28
5375,Misinformation,3
5376,Misinformation,10
5377,Reliable,13
5378,Reliable,13
5379,Misinformation,11
5380,Misinformation,29
5381,Misinformation,25
5382,Misinformation,10
5383,Reliable,28
5384,Reliable,26
5385,Misinformation,5
5386,Misinformation,28
5387,Misinformation,5
5388,Reliable,26
5389,Reliable,28
5390,Misinformation,10
5391,Misinformation,21
5392,Reliable,26
5393,Reliable,13
5394,Reliable,11
5395,Reliable,30
5396,Misinformation,5
5397,Misinformation,5
5398,Reliable,28
5399,Reliable,25
5400,Reliable,28
5401,Reliable,26
5402,Misinformation,13
5403,Reliable,28
5404,Misinformation,13
5405,Reliable,26
5406,Misinformation,26
5407,Reliable,28
5408,Misinformation,28
5409,Reliable,13
5410,Reliable,5
5411,Reliable,3
5412,Misinformation,11
5413,Misinformation,11
5414,Misinformation,28
5415,Misinformation,28
5416,Misinformation,28
5417,Misinformation,5
5418,Reliable,21
5419,Reliable,28
5420,Misinformation,5
5421,Reliable,28
5422,Reliable,28
5423,Reliable,28
5424,Misinformation,28
5425,Misinformation,28
5426,Reliable,30
5427,Reliable,28
5428,Reliable,26
5429,Reliable,28
5430,Reliable,13
5431,Misinformation,1
5432,Reliable,13
5433,Reliable,28
5434,Misinformation,26
5435,Reliable,26
5436,Reliable,28
5437,Misinformation,28
5438,Reliable,26
5439,Reliable,5
5440,Reliable,26
5441,Misinformation,28
5442,Reliable,13
5443,Reliable,28
5444,Misinformation,1
5445,Reliable,13
5446,Misinformation,26
5447,Misinformation,10
5448,Reliable,28
5449,Reliable,21
5450,Misinformation,5
5451,Reliable,13
5452,Reliable,25
5453,Misinformation,28
5454,Reliable,26
5455,Misinformation,11
5456,Misinformation,28
5457,Misinformation,28
5458,Reliable,26
5459,Reliable,13
5460,Misinformation,10
5461,Reliable,10
5462,Misinformation,11
5463,Reliable,13
5464,Misinformation,30
5465,Reliable,26
5466,Misinformation,5
5467,Misinformation,10
5468,Reliable,13
5469,Misinformation,11
5470,Reliable,28
5471,Reliable,5
5472,Misinformation,1
5473,Reliable,3
5474,Reliable,26
5475,Reliable,28
5476,Reliable,28
5477,Misinformation,5
5478,Misinformation,10
5479,Reliable,13
5480,Misinformation,11
5481,Reliable,13
5482,Reliable,21
5483,Misinformation,10
5484,Misinformation,28
5485,Reliable,11
5486,Misinformation,11
5487,Misinformation,28
5488,Reliable,25
5489,Misinformation,25
5490,Reliable,26
5491,Misinformation,10
5492,Reliable,30
5493,Reliable,26
5494,Reliable,26
5495,Misinformation,5
5496,Misinformation,11
5497,Misinformation,11
5498,Misinformation,11
5499,Misinformation,28
5500,Reliable,13
5501,Reliable,13
5502,Reliable,26
5503,Misinformation,28
5504,Misinformation,10
5505,Reliable,26
5506,Misinformation,29
5507,Reliable,25
5508,Reliable,30
5509,Reliable,13
5510,Reliable,13
5511,Reliable,28
5512,Misinformation,5
5513,Reliable,26
5514,Misinformation,10
5515,Misinformation,11
5516,Misinformation,1
5517,Misinformation,11
5518,Misinformation,25
5519,Reliable,26
5520,Misinformation,28
5521,Misinformation,5
5522,Reliable,26
5523,Reliable,26
5524,Misinformation,11
5525,Reliable,26
5526,Reliable,28
5527,Misinformation,1
5528,Reliable,13
5529,Misinformation,26
5530,Reliable,28
5531,Reliable,28
5532,Reliable,25
5533,Misinformation,1
5534,Misinformation,1
5535,Misinformation,11
5536,Misinformation,11
5537,Misinformation,10
5538,Reliable,26
5539,Misinformation,11
5540,Reliable,25
5541,Reliable,13
5542,Misinformation,5
5543,Reliable,5
5544,Misinformation,10
5545,Reliable,28
5546,Reliable,11
5547,Reliable,10
5548,Reliable,26
5549,Reliable,3
5550,Misinformation,25
5551,Reliable,5
5552,Misinformation,14
5553,Reliable,3
5554,Reliable,26
5555,Misinformation,30
5556,Misinformation,11
5557,Misinformation,5
5558,Misinformation,25
5559,Misinformation,11
5560,Reliable,10
5561,Misinformation,28
5562,Reliable,28
5563,Misinformation,5
5564,Reliable,11
5565,Misinformation,5
5566,Misinformation,11
5567,Reliable,13
5568,Misinformation,5
5569,Reliable,30
5570,Reliable,28
5571,Reliable,28
5572,Misinformation,28
5573,Misinformation,28
5574,Misinformation,29
5575,Misinformation,28
5576,Misinformation,28
5577,Misinformation,11
5578,Reliable,26
5579,Reliable,26
5580,Misinformation,10
5581,Reliable,13
5582,Reliable,13
5583,Reliable,28
5584,Misinformation,21
5585,Reliable,26
5586,Misinformation,11
5587,Reliable,10
5588,Misinformation,10
5589,Misinformation,5
5590,Reliable,3
5591,Reliable,28
5592,Misinformation,28
5593,Reliable,10
5594,Misinformation,5
5595,Reliable,26
5596,Misinformation,11
5597,Reliable,10
5598,Reliable,26
5599,Reliable,26
5600,Reliable,26
5601,Reliable,13
5602,Misinformation,1
5603,Misinformation,29
5604,Reliable,10
5605,Reliable,26
5606,Misinformation,11
5607,Reliable,28
5608,Reliable,26
5609,Reliable,26
5610,Misinformation,5
5611,Reliable,3
5612,Reliable,13
5613,Misinformation,28
5614,Misinformation,11
5615,Misinformation,11
5616,Misinformation,28
5617,Reliable,3
5618,Misinformation,1
5619,Misinformation,28
5620,Reliable,30
5621,Misinformation,28
5622,Misinformation,1
5623,Misinformation,25
5624,Reliable,28
5625,Misinformation,3
5626,Reliable,10
5627,Reliable,13
5628,Reliable,13
5629,Reliable,28
5630,Misinformation,11
5631,Misinformation,3
5632,Reliable,26
5633,Reliable,13
5634,Misinformation,25
5635,Reliable,30
5636,Reliable,10
5637,Misinformation,5
5638,Misinformation,5
5639,Misinformation,5
5640,Misinformation,28
5641,Misinformation,28
5642,Misinformation,1
5643,Misinformation,5
5644,Misinformation,3
5645,Reliable,13
5646,Reliable,21
5647,Reliable,13
5648,Misinformation,28
5649,Reliable,26
5650,Misinformation,29
5651,Misinformation,13
5652,Misinformation,1
5653,Reliable,28
5654,Reliable,28
5655,Reliable,26
5656,Reliable,28
5657,Reliable,10
5658,Misinformation,5
5659,Reliable,28
5660,Misinformation,25
5661,Misinformation,28
5662,Reliable,3
5663,Reliable,26
5664,Reliable,26
5665,Misinformation,28
5666,Reliable,5
5667,Misinformation,10
5668,Misinformation,21
5669,Misinformation,5
5670,Misinformation,5
5671,Misinformation,28
5672,Misinformation,5
5673,Reliable,13
5674,Reliable,26
5675,Reliable,26
5676,Misinformation,28
5677,Misinformation,1
5678,Misinformation,28
5679,Reliable,26
5680,Misinformation,28
5681,Misinformation,28
5682,Reliable,11
5683,Reliable,13
5684,Reliable,26
5685,Misinformation,11
5686,Reliable,13
5687,Reliable,26
5688,Reliable,13
5689,Misinformation,5
5690,Reliable,28
5691,Reliable,28
5692,Reliable,26
5693,Misinformation,5
5694,Reliable,28
5695,Misinformation,28
5696,Misinformation,5
5697,Misinformation,13
5698,Misinformation,5
5699,Misinformation,5
5700,Reliable,28
5701,Misinformation,26
5702,Misinformation,11
5703,Reliable,11
5704,Misinformation,10
5705,Misinformation,11
5706,Misinformation,25
5707,Reliable,10
5708,Reliable,21
5709,Misinformation,1
5710,Misinformation,21
5711,Misinformation,5
5712,Reliable,26
5713,Misinformation,28
5714,Misinformation,5
5715,Reliable,5
5716,Reliable,10
5717,Misinformation,15
5718,Misinformation,5
5719,Reliable,13
5720,Reliable,28
5721,Misinformation,29
5722,Reliable,26
5723,Reliable,28
5724,Reliable,26
5725,Misinformation,5
5726,Reliable,3
5727,Reliable,26
5728,Reliable,26
5729,Reliable,28
5730,Reliable,28
5731,Misinformation,30
5732,Reliable,28
5733,Misinformation,5
5734,Misinformation,11
5735,Misinformation,5
5736,Misinformation,5
5737,Misinformation,5
5738,Misinformation,5
5739,Misinformation,1
5740,Misinformation,5
5741,Misinformation,25
5742,Reliable,28
5743,Misinformation,11
5744,Reliable,21
5745,Misinformation,5
5746,Reliable,13
5747,Reliable,26
5748,Misinformation,11
5749,Reliable,13
5750,Reliable,3
5751,Reliable,26
